document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-07123,2018-04-09,253,Interior Department,Indian Affairs Bureau,Agency Information Collection Activities; Bureau of Indian Education Tribal Colleges and Universities; Application for Grants and Annual Report Form,"In accordance with the Paperwork Reduction Act of 1995, we, the Bureau of Indian Education (BIE) are proposing to renew an information collection with revisions.",Notice,"In accordance with the Paperwork Reduction Act of 1995, we, the Bureau of Indian Education (BIE) are proposing to renew an information collection with revisions.",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/09/2018-07123/agency-information-collection-activities-bureau-of-indian-education-tribal-colleges-and-universities,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07123.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07123.pdf?1523018724,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-07124,2018-04-09,253,Interior Department,Indian Affairs Bureau,Agency Information Collection Activities; Reindeer in Alaska,"In accordance with the Paperwork Reduction Act of 1995, we, the Bureau of Indian Affairs (BIA) are proposing to renew an information collection.",Notice,"In accordance with the Paperwork Reduction Act of 1995, we, the Bureau of Indian Affairs (BIA) are proposing to renew an information collection.",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/09/2018-07124/agency-information-collection-activities-reindeer-in-alaska,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07124.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07124.pdf?1523018724,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-07121,2018-04-09,253,Interior Department,Indian Affairs Bureau,Agency Information Collection Activities; Leasing of Osage Reservation Lands for Oil and Gas Mining,"In accordance with the Paperwork Reduction Act of 1995, we, Bureau of Indian Affairs (BIA) are proposing to renew an information collection with revisions.",Notice,"In accordance with the Paperwork Reduction Act of 1995, we, Bureau of Indian Affairs (BIA) are proposing to renew an information collection with revisions.",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/09/2018-07121/agency-information-collection-activities-leasing-of-osage-reservation-lands-for-oil-and-gas-mining,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07121.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07121.pdf?1523018724,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-07122,2018-04-09,253,Interior Department,Indian Affairs Bureau,Agency Information Collection Activities; Data Elements for Student Enrollment in Bureau-Funded Schools,"In accordance with the Paperwork Reduction Act of 1995, we, the Bureau of Indian Education (BIE) are proposing to renew an information collection.",Notice,"In accordance with the Paperwork Reduction Act of 1995, we, the Bureau of Indian Education (BIE) are proposing to renew an information collection.",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/09/2018-07122/agency-information-collection-activities-data-elements-for-student-enrollment-in-bureau-funded,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07122.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07122.pdf?1523018724,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-07129,2018-04-09,268,Justice Department,Antitrust Division,"Notice Pursuant to the National Cooperative Research and Production Act of 1993-UHD Alliance, Inc.",,Notice,,DEPARTMENT OF JUSTICE,justice-department,https://www.federalregister.gov/agencies/justice-department,https://www.federalregister.gov/documents/2018/04/09/2018-07129/notice-pursuant-to-the-national-cooperative-research-and-production-act-of-1993-uhd-alliance-inc,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07129.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07129.pdf?1523018724,https://www.federalregister.gov/api/v1/agencies/268.json,
2018-07167,2018-04-09,268,Justice Department,Drug Enforcement Administration,Importer of Controlled Substances Application: United States,,Notice,,DEPARTMENT OF JUSTICE,justice-department,https://www.federalregister.gov/agencies/justice-department,https://www.federalregister.gov/documents/2018/04/09/2018-07167/importer-of-controlled-substances-application-united-states,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07167.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07167.pdf?1523018730,https://www.federalregister.gov/api/v1/agencies/268.json,
2018-07165,2018-04-09,268,Justice Department,Drug Enforcement Administration,"Importer of Controlled Substances Application: AMRI Rensselaer, Inc.",,Notice,,DEPARTMENT OF JUSTICE,justice-department,https://www.federalregister.gov/agencies/justice-department,https://www.federalregister.gov/documents/2018/04/09/2018-07165/importer-of-controlled-substances-application-amri-rensselaer-inc,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07165.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07165.pdf?1523018730,https://www.federalregister.gov/api/v1/agencies/268.json,
2018-07178,2018-04-09,342,National Foundation on the Arts and the Humanities,National Endowment for the Arts,Arts Advisory Panel Meetings,"Pursuant to the Federal Advisory Committee Act, as amended, notice is hereby given that 2 meetings of the Arts Advisory Panel to the National Council on the Arts will be held by teleconference unless otherwise noted.",Notice,"Pursuant to the Federal Advisory Committee Act, as amended, notice is hereby given that 2 meetings of the Arts Advisory Panel to the National Council on the Arts will be held by teleconference unless otherwise noted.",NATIONAL FOUNDATION ON THE ARTS AND THE HUMANITIES,national-foundation-on-the-arts-and-the-humanities,https://www.federalregister.gov/agencies/national-foundation-on-the-arts-and-the-humanities,https://www.federalregister.gov/documents/2018/04/09/2018-07178/arts-advisory-panel-meetings,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07178.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07178.pdf?1523018732,https://www.federalregister.gov/api/v1/agencies/342.json,
2018-07208,2018-04-09,366,National Science Foundation,,"Advisory Committee for Social, Behavioral and Economic Sciences; Notice of Meeting",,Notice,,NATIONAL SCIENCE FOUNDATION,national-science-foundation,https://www.federalregister.gov/agencies/national-science-foundation,https://www.federalregister.gov/documents/2018/04/09/2018-07208/advisory-committee-for-social-behavioral-and-economic-sciences-notice-of-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07208.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07208.pdf?1523018736,https://www.federalregister.gov/api/v1/agencies/366.json,
2018-07329,2018-04-09,366,National Science Foundation,,Sunshine Act Meetings: National Science Board,,Notice,,NATIONAL SCIENCE FOUNDATION,national-science-foundation,https://www.federalregister.gov/agencies/national-science-foundation,https://www.federalregister.gov/documents/2018/04/09/2018-07329/sunshine-act-meetings-national-science-board,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07329.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07329.pdf?1522959319,https://www.federalregister.gov/api/v1/agencies/366.json,
2018-07209,2018-04-09,366,National Science Foundation,,Proposal Review Panel for International Science and Engineering; Notice of Meeting,,Notice,,NATIONAL SCIENCE FOUNDATION,national-science-foundation,https://www.federalregister.gov/agencies/national-science-foundation,https://www.federalregister.gov/documents/2018/04/09/2018-07209/proposal-review-panel-for-international-science-and-engineering-notice-of-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07209.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07209.pdf?1523018736,https://www.federalregister.gov/api/v1/agencies/366.json,
2018-07214,2018-04-09,383,Nuclear Regulatory Commission,,Guidance for Developing Principal Design Criteria for Non-Light Water Reactors,"The U.S. Nuclear Regulatory Commission (NRC) is issuing Revision 0 to Regulatory Guide (RG) 1.232, ``Guidance for Developing Principal Design Criteria for Non-Light Water Reactors.'' This new RG provides designers, applicants, and licensees of non-light water nuclear reactors guidance for developing principal design criteria (PDC) for a proposed facility. The PDC establish the necessary design, fabrication, construction, testing, and performance requirements for structures, systems, and components important to safety; that is, structures, systems, and components that provide reasonable assurance that the facility can be operated without undue risk to the health and safety of the public.",Notice,"The U.S. Nuclear Regulatory Commission (NRC) is issuing Revision 0 to Regulatory Guide (RG) 1.232, ``Guidance for Developing Principal Design Criteria for Non-Light Water Reactors.'' This new RG provides designers, applicants, and licensees of...",NUCLEAR REGULATORY COMMISSION,nuclear-regulatory-commission,https://www.federalregister.gov/agencies/nuclear-regulatory-commission,https://www.federalregister.gov/documents/2018/04/09/2018-07214/guidance-for-developing-principal-design-criteria-for-non-light-water-reactors,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07214.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07214.pdf?1523018737,https://www.federalregister.gov/api/v1/agencies/383.json,
2018-07372,2018-04-09,383,Nuclear Regulatory Commission,,Sunshine Act Meetings,,Notice,,NUCLEAR REGULATORY COMMISSION,nuclear-regulatory-commission,https://www.federalregister.gov/agencies/nuclear-regulatory-commission,https://www.federalregister.gov/documents/2018/04/09/2018-07372/sunshine-act-meetings,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07372.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07372.pdf?1522959319,https://www.federalregister.gov/api/v1/agencies/383.json,
2018-07118,2018-04-09,383,Nuclear Regulatory Commission,,Evaluating Deviations and Reporting Defects and Noncompliance,"The U.S. Nuclear Regulatory Commission (NRC) is issuing Revision 0 to Regulatory Guide (RG) 1.234, ``Evaluating Deviations and Reporting Defects and Noncompliance Under 10 CFR Part 21.'' This RG describes methods that the staff of the U.S. Nuclear Regulatory Commission (NRC) considers acceptable for complying with the provisions of the regulations.",Notice,"The U.S. Nuclear Regulatory Commission (NRC) is issuing Revision 0 to Regulatory Guide (RG) 1.234, ``Evaluating Deviations and Reporting Defects and Noncompliance Under 10 CFR Part 21.'' This RG describes methods that the staff of the U.S. Nuclear...",NUCLEAR REGULATORY COMMISSION,nuclear-regulatory-commission,https://www.federalregister.gov/agencies/nuclear-regulatory-commission,https://www.federalregister.gov/documents/2018/04/09/2018-07118/evaluating-deviations-and-reporting-defects-and-noncompliance,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07118.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07118.pdf?1523018724,https://www.federalregister.gov/api/v1/agencies/383.json,
